feature,rank,other_feature,corr
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_LABIODENTAL_FRICATIVE,5,S_SUBJECT_RELATIVE_ZERO,0
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_ALVEOLAR_PLOSIVE,1,P_BILABIALS,0.11249999701976776
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_ALVEOLAR_PLOSIVE,2,P_FRICATIVES,0.11249999701976776
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_ALVEOLAR_PLOSIVE,3,P_NASALS,0.11249999701976776
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_ALVEOLAR_PLOSIVE,4,P_LABIAL_VELARS,0.11249999701976776
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_ALVEOLAR_PLOSIVE,5,P_NASAL_VOWELS,0.11249999701976776
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_BILABIAL_FRICATIVE,1,S_SVO,0
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_BILABIAL_FRICATIVE,2,S_SPECIAL_RECIP_CONSTR,0
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_BILABIAL_FRICATIVE,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_BILABIAL_FRICATIVE,4,S_APPLICATIVE_CONSTRUCTION,0
INV_VOICELESS_BILABIAL_PLOSIVE_WITH_VOICELESS_BILABIAL_FRICATIVE,5,S_SUBJECT_RELATIVE_ZERO,0
INV_VOICELESS_UVULAR_PLOSIVE,1,P_NASALS,0.1875
INV_VOICELESS_UVULAR_PLOSIVE,2,INV_VELAR_UVULAR,0.1875
INV_VOICELESS_UVULAR_PLOSIVE,3,INV_PLACE_UVULAR,0.1574999988079071
INV_VOICELESS_UVULAR_PLOSIVE,4,INV_VOICELESS_ALVEOLAR_PLOSIVE,0.12228260934352875
INV_VOICELESS_UVULAR_PLOSIVE,5,INV_ALVEOLAR_NASAL,0.11249999701976776
INV_VOICELESS_UVULAR_PLOSIVE_WITH_VOICED_UVULAR_FRICATIVE,1,S_SVO,0
INV_VOICELESS_UVULAR_PLOSIVE_WITH_VOICED_UVULAR_FRICATIVE,2,S_SPECIAL_RECIP_CONSTR,0
INV_VOICELESS_UVULAR_PLOSIVE_WITH_VOICED_UVULAR_FRICATIVE,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
INV_VOICELESS_UVULAR_PLOSIVE_WITH_VOICED_UVULAR_FRICATIVE,4,S_APPLICATIVE_CONSTRUCTION,0
INV_VOICELESS_UVULAR_PLOSIVE_WITH_VOICED_UVULAR_FRICATIVE,5,S_SUBJECT_RELATIVE_ZERO,0
INV_ALVEOLAR_TRILL,1,P_CLICKS,0.11249999701976776
INV_ALVEOLAR_TRILL,2,P_BILABIALS,0.080357142
INV_ALVEOLAR_TRILL,3,P_FRICATIVES,0.080357142
INV_ALVEOLAR_TRILL,4,INV_VOICED_ALVEOPALATAL_FRICATIVE,0.073369563
INV_ALVEOLAR_TRILL,5,INV_VOICED_RETROFLEX_FRICATIVE,0.0625
INV_VOICELESS_ALVEOLAR_FRICATIVE,1,P_GLOTTALIZED_RESONANTS,0.1875
INV_VOICELESS_ALVEOLAR_FRICATIVE,2,INV_VOICED_VELAR_IMPLOSIVE,0.1574999988079071
INV_VOICELESS_ALVEOLAR_FRICATIVE,3,INV_PLACE_LABIOVELARIZED_LAB,0.15340909361839294
INV_VOICELESS_ALVEOLAR_FRICATIVE,4,INV_CLOSE_CLOSE_MID_HIGH_FRONT_ROUNDED_VOWEL,0.14802631735801697
INV_VOICELESS_ALVEOLAR_FRICATIVE,5,INV_CLOSE_MID_CENTRAL_ROUNDED_VOWEL,0.140625
INV_VOICELESS_ALVEOLAR_PLOSIVE,1,P_GLOTTALIZED_RESONANTS,0.1875
INV_VOICELESS_ALVEOLAR_PLOSIVE,2,P_PHARYNGEALS,0.1875
INV_VOICELESS_ALVEOLAR_PLOSIVE,3,INV_VOICED_ALVEOLAR_LATERAL_FLAP,0.16875000298023224
INV_VOICELESS_ALVEOLAR_PLOSIVE,4,INV_CLOSE_CLOSE_MID_HIGH_FRONT_ROUNDED_VOWEL,0.16544117033481598
INV_VOICELESS_ALVEOLAR_PLOSIVE,5,INV_VELAR_APPROXIMANT,0.1607142835855484
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_FRICATIVE,1,P_CLICKS,0.140625
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_FRICATIVE,2,INV_VOICED_RETROFLEX_PLOSIVE_WITH_VOICED_RETROFLEX_FRICATIVE,0.056249999
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_FRICATIVE,3,INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_DENTAL_FRICATIVE,0.056249999
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_FRICATIVE,4,INV_VOW_VD_VLESS,0.040178571
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_FRICATIVE,5,INV_VOICED_ALVEOLAR_LATERAL_FLAP,0.037500001
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOPALATAL_FRICATIVE,1,P_VOICE,0.140625
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOPALATAL_FRICATIVE,2,P_BILABIALS,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOPALATAL_FRICATIVE,3,P_FRICATIVES,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOPALATAL_FRICATIVE,4,P_NASALS,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOPALATAL_FRICATIVE,5,INV_VOICED_ALVEOLAR_PLOSIVE_WITH_VOICED_ALVEOPALATAL_FRICATIVE,0.056249999
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_LATERAL_FRICATIVE,1,P_VOICE,0.140625
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_LATERAL_FRICATIVE,2,P_LABIAL_VELARS,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_LATERAL_FRICATIVE,3,P_NASALS,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_LATERAL_FRICATIVE,4,P_BILABIALS,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_ALVEOLAR_LATERAL_FRICATIVE,5,P_LATERAL_L,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_DENTAL_FRICATIVE,1,P_VOICE,0.140625
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_DENTAL_FRICATIVE,2,P_UVULAR_STOPS,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_DENTAL_FRICATIVE,3,P_UVULARS,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_DENTAL_FRICATIVE,4,P_LATERAL_L,0.11249999701976776
INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_DENTAL_FRICATIVE,5,P_EJECTIVES,0.11249999701976776
INV_CLOSE_BACK_ROUNDED_VOWEL,1,INV_VOICED_VELAR_IMPLOSIVE,0.17119565606117249
INV_CLOSE_BACK_ROUNDED_VOWEL,2,INV_VOICED_LABIAL_PALATAL_APPROXIMANT,0.1607142835855484
INV_CLOSE_BACK_ROUNDED_VOWEL,3,INV_PLACE_LABIOVELAR,0.15625
INV_CLOSE_BACK_ROUNDED_VOWEL,4,INV_PLACE_LABIOVELARIZED_ALVEOLAR,0.15625
INV_CLOSE_BACK_ROUNDED_VOWEL,5,INV_VOICED_PALATAL_FRICATIVE,0.15340909361839294
INV_VOICED_LABIODENTAL_FRICATIVE,1,S_TAM,0.1875
INV_VOICED_LABIODENTAL_FRICATIVE,2,P_BILABIALS,0.1875
INV_VOICED_LABIODENTAL_FRICATIVE,3,S_WORD_ORDER_POLAR_INTERROG,0.1875
INV_VOICED_LABIODENTAL_FRICATIVE,4,S_VRT,0.1875
INV_VOICED_LABIODENTAL_FRICATIVE,5,P_FRICATIVES,0.1875
INV_VOICED_LABIAL_VELAR_APPROXIMANT,1,INV_PLACE_LABIOVELARIZED_VELAR,0.20817668735980988
INV_VOICED_LABIAL_VELAR_APPROXIMANT,2,P_GLOTTALIZED_RESONANTS,0.1875
INV_VOICED_LABIAL_VELAR_APPROXIMANT,3,INV_PLACE_LABIOVELAR,0.14802631735801697
INV_VOICED_LABIAL_VELAR_APPROXIMANT,4,INV_VOICED_ALVEOLAR_LATERAL_FRICATIVE,0.140625
INV_VOICED_LABIAL_VELAR_APPROXIMANT,5,INV_VOICED_PALATAL_IMPLOSIVE,0.140625
INV_VOICELESS_VELAR_FRICATIVE,1,P_FRICATIVES,0.1875
INV_VOICELESS_VELAR_FRICATIVE,2,P_CLICKS,0.11249999701976776
INV_VOICELESS_VELAR_FRICATIVE,3,P_VOICE,0.11249999701976776
INV_VOICELESS_VELAR_FRICATIVE,4,INV_PLACE_NON_LOW_UNROUNDED,0.099264704
INV_VOICELESS_VELAR_FRICATIVE,5,P_NASALS,0.080357142
INV_CLOSE_FRONT_ROUNDED_VOWEL,1,P_NASALS,0.1875
INV_CLOSE_FRONT_ROUNDED_VOWEL,2,INV_PLACE_FRONT_ROUND,0.1875
INV_CLOSE_FRONT_ROUNDED_VOWEL,3,P_BILABIALS,0.1875
INV_CLOSE_FRONT_ROUNDED_VOWEL,4,P_FRONT_ROUND_VOWELS,0.1875
INV_CLOSE_FRONT_ROUNDED_VOWEL,5,INV_ALVEOLAR_NASAL,0.17119565606117249
INV_OPEN_OPEN_MID_FRONT_UNROUNDED_VOWEL,1,P_BILABIALS,0.1875
INV_OPEN_OPEN_MID_FRONT_UNROUNDED_VOWEL,2,P_LABIAL_VELARS,0.1875
INV_OPEN_OPEN_MID_FRONT_UNROUNDED_VOWEL,3,INV_VOICELESS_VELAR_PLOSIVE,0.16875000298023224
INV_OPEN_OPEN_MID_FRONT_UNROUNDED_VOWEL,4,INV_VOICELESS_ALVEOLAR_PLOSIVE,0.14802631735801697
INV_OPEN_OPEN_MID_FRONT_UNROUNDED_VOWEL,5,INV_PLACE_LABIAL,0.125
INV_VOICELESS_PALATAL_FRICATIVE,1,P_BILABIALS,0.1875
INV_VOICELESS_PALATAL_FRICATIVE,2,INV_PLACE_PALATALIZED_VELAR,0.1875
INV_VOICELESS_PALATAL_FRICATIVE,3,P_FRICATIVES,0.1875
INV_VOICELESS_PALATAL_FRICATIVE,4,INV_VOICELESS_VELAR_PLOSIVE,0.17119565606117249
INV_VOICELESS_PALATAL_FRICATIVE,5,INV_PLACE_PALATAL,0.1574999988079071
INV_VOICED_DENTAL_FRICATIVE,1,M_PROD_PLURAL_MARK,0.1875
INV_VOICED_DENTAL_FRICATIVE,2,S_ALSO_FOLLOW_FOCUS,0.1875
INV_VOICED_DENTAL_FRICATIVE,3,M_PAST_MARK,0.1875
INV_VOICED_DENTAL_FRICATIVE,4,S_LIKE_EXP_SUBJ,0.1875
INV_VOICED_DENTAL_FRICATIVE,5,S_PRED_POSSESS_HABEO,0.1875
INV_CLOSE_MID_FRONT_ROUNDED_VOWEL,1,INV_PLACE_FRONT_ROUND,0.19732142984867096
INV_CLOSE_MID_FRONT_ROUNDED_VOWEL,2,INV_BILABIAL_NASAL,0.1875
INV_CLOSE_MID_FRONT_ROUNDED_VOWEL,3,P_NASALS,0.1875
INV_CLOSE_MID_FRONT_ROUNDED_VOWEL,4,P_FRICATIVES,0.1875
INV_CLOSE_MID_FRONT_ROUNDED_VOWEL,5,P_BILABIALS,0.1875
INV_VOICELESS_PHARYNGEAL_FRICATIVE,1,INV_PLACE_PHAR_EPIGLOTTAL,0.16919642686843872
INV_VOICELESS_PHARYNGEAL_FRICATIVE,2,INV_PLACE_PALATALIZED_VELAR,0.14802631735801697
INV_VOICELESS_PHARYNGEAL_FRICATIVE,3,P_VOICE,0.140625
INV_VOICELESS_PHARYNGEAL_FRICATIVE,4,INV_ALVEOLAR_NASAL,0.12784090638160706
INV_VOICELESS_PHARYNGEAL_FRICATIVE,5,INV_PLACE_PALATAL,0.12228260934352875
INV_VELAR_NASAL,1,P_BILABIALS,0.1875
INV_VELAR_NASAL,2,INV_LABIODENTAL_NASAL,0.1339285671710968
INV_VELAR_NASAL,3,INV_PLACE_LABIAL,0.10227272659540176
INV_VELAR_NASAL,4,INV_PLACE_NON_LOW_UNROUNDED,0.099264704
INV_VELAR_NASAL,5,P_VELAR_NASAL,0.095238097
INV_OPEN_MID_FRONT_ROUNDED_VOWEL,1,P_FRONT_ROUND_VOWELS,0.1875
INV_OPEN_MID_FRONT_ROUNDED_VOWEL,2,P_BILABIALS,0.1875
INV_OPEN_MID_FRONT_ROUNDED_VOWEL,3,P_LATERALS,0.1875
INV_OPEN_MID_FRONT_ROUNDED_VOWEL,4,P_NASALS,0.1875
INV_OPEN_MID_FRONT_ROUNDED_VOWEL,5,P_FRICATIVES,0.1875
INV_OPEN_OPEN_MID_CENTRAL_UNROUNDED_VOWEL,1,P_NASAL_VOWELS,0.1875
INV_OPEN_OPEN_MID_CENTRAL_UNROUNDED_VOWEL,2,P_VOICED_FRICATIVES,0.1875
INV_OPEN_OPEN_MID_CENTRAL_UNROUNDED_VOWEL,3,P_VOICED_PLOSIVES,0.1875
INV_OPEN_OPEN_MID_CENTRAL_UNROUNDED_VOWEL,4,P_FRICATIVES,0.1875
INV_OPEN_OPEN_MID_CENTRAL_UNROUNDED_VOWEL,5,P_LABIAL_VELARS,0.1875
INV_OPEN_BACK_UNROUNDED_VOWEL,1,P_BILABIALS,0.1875
INV_OPEN_BACK_UNROUNDED_VOWEL,2,P_NASALS,0.1875
INV_OPEN_BACK_UNROUNDED_VOWEL,3,INV_VOICELESS_VELAR_PLOSIVE,0.140625
INV_OPEN_BACK_UNROUNDED_VOWEL,4,INV_PLACE_LABIAL,0.1339285671710968
INV_OPEN_BACK_UNROUNDED_VOWEL,5,INV_VOICELESS_ALVEOLAR_PLOSIVE,0.12228260934352875
INV_OPEN_BACK_ROUNDED_VOWEL,1,P_NASAL_VOWELS,0.1875
INV_OPEN_BACK_ROUNDED_VOWEL,2,P_FRICATIVES,0.1875
INV_OPEN_BACK_ROUNDED_VOWEL,3,P_NASALS,0.1875
INV_OPEN_BACK_ROUNDED_VOWEL,4,P_LONG_VOWELS,0.1875
INV_OPEN_BACK_ROUNDED_VOWEL,5,P_VOICED_PLOSIVES,0.1875
INV_VOICED_BILABIAL_IMPLOSIVE,1,P_NASALS,0.1875
INV_VOICED_BILABIAL_IMPLOSIVE,2,P_BILABIALS,0.1875
INV_VOICED_BILABIAL_IMPLOSIVE,3,P_FRICATIVES,0.1875
INV_VOICED_BILABIAL_IMPLOSIVE,4,INV_VOICED_PALATAL_IMPLOSIVE,0.14712733030319214
INV_VOICED_BILABIAL_IMPLOSIVE,5,INV_VOICELESS_VELAR_PLOSIVE,0.140625
INV_OPEN_MID_BACK_ROUNDED_VOWEL,1,P_BILABIALS,0.1875
INV_OPEN_MID_BACK_ROUNDED_VOWEL,2,INV_PLACE_LABIAL,0.10227272659540176
INV_OPEN_MID_BACK_ROUNDED_VOWEL,3,INV_OPEN_MID_CENTRAL_UNROUNDED_RHOTIC_VOWEL,0.09375
INV_OPEN_MID_BACK_ROUNDED_VOWEL,4,INV_PLACE_LABIOVELAR,0.080357142
INV_OPEN_MID_BACK_ROUNDED_VOWEL,5,INV_OPEN_OPEN_MID_CENTRAL_UNROUNDED_VOWEL,0.067500003
INV_VOICELESS_ALVEOPALATAL_FRICATIVE,1,INV_PLACE_ALVEOPALATAL,0.1411830335855484
INV_VOICELESS_ALVEOPALATAL_FRICATIVE,2,INV_ALVEOLAR_NASAL,0.140625
INV_VOICELESS_ALVEOPALATAL_FRICATIVE,3,P_VOICE,0.140625
INV_VOICELESS_ALVEOPALATAL_FRICATIVE,4,INV_PLACE_PALATALIZED_VELAR,0.125
INV_VOICELESS_ALVEOPALATAL_FRICATIVE,5,INV_VOICELESS_ALVEOLAR_PLOSIVE,0.1184210553765297
INV_VOICED_RETROFLEX_PLOSIVE,1,INV_PLACE_MANNER_RETROFLEX_OBS,0.19732142984867096
INV_VOICED_RETROFLEX_PLOSIVE,2,P_BILABIALS,0.1875
INV_VOICED_RETROFLEX_PLOSIVE,3,P_NASALS,0.1875
INV_VOICED_RETROFLEX_PLOSIVE,4,P_LABIAL_VELARS,0.1875
INV_VOICED_RETROFLEX_PLOSIVE,5,P_VOICED_PLOSIVES,0.1875
INV_VOICED_RETROFLEX_PLOSIVE_WITH_VOICED_RETROFLEX_FRICATIVE,1,P_VOICE,0.140625
INV_VOICED_RETROFLEX_PLOSIVE_WITH_VOICED_RETROFLEX_FRICATIVE,2,P_NASALS,0.11249999701976776
INV_VOICED_RETROFLEX_PLOSIVE_WITH_VOICED_RETROFLEX_FRICATIVE,3,P_LATERAL_L,0.11249999701976776
INV_VOICED_RETROFLEX_PLOSIVE_WITH_VOICED_RETROFLEX_FRICATIVE,4,P_BILABIALS,0.11249999701976776
INV_VOICED_RETROFLEX_PLOSIVE_WITH_VOICED_RETROFLEX_FRICATIVE,5,P_VOICED_FRICATIVES,0.11249999701976776
INV_VOICED_ALVEOLAR_IMPLOSIVE,1,P_BILABIALS,0.1875
INV_VOICED_ALVEOLAR_IMPLOSIVE,2,P_FRICATIVES,0.1875
INV_VOICED_ALVEOLAR_IMPLOSIVE,3,INV_PLACE_LABIAL,0.140625
INV_VOICED_ALVEOLAR_IMPLOSIVE,4,INV_PLACE_ALVEOLAR,0.140625
INV_VOICED_ALVEOLAR_IMPLOSIVE,5,INV_VOICED_BILABIAL_IMPLOSIVE,0.1175595223903656
INV_CLOSE_MID_CENTRAL_UNROUNDED_VOWEL,1,INV_PLACE_LABIOVELAR,0.15625
INV_CLOSE_MID_CENTRAL_UNROUNDED_VOWEL,2,INV_VOICELESS_VELAR_PLOSIVE,0.14673912525177002
INV_CLOSE_MID_CENTRAL_UNROUNDED_VOWEL,3,INV_PLACE_LABIOVELARIZED_VELAR,0.1339285671710968
INV_CLOSE_MID_CENTRAL_UNROUNDED_VOWEL,4,INV_VOICED_LABIAL_VELAR_APPROXIMANT,0.11249999701976776
INV_CLOSE_MID_CENTRAL_UNROUNDED_VOWEL,5,INV_PLACE_LABIAL,0.1071428582072258
INV_MID_CENTRAL_UNROUNDED_VOWEL,1,S_V_NOT_V_POLAR,0.1875
INV_MID_CENTRAL_UNROUNDED_VOWEL,2,S_CORRELATIVE_RELATIVE,0.1875
INV_MID_CENTRAL_UNROUNDED_VOWEL,3,S_ADJOINED_RELATIVE,0.1875
INV_MID_CENTRAL_UNROUNDED_VOWEL,4,S_POSSESSIVE_PREFIX,0.1875
INV_MID_CENTRAL_UNROUNDED_VOWEL,5,S_AOV,0.1875
INV_OPEN_MID_FRONT_UNROUNDED_VOWEL,1,INV_OPEN_MID_CENTRAL_UNROUNDED_RHOTIC_VOWEL,0.09375
INV_OPEN_MID_FRONT_UNROUNDED_VOWEL,2,INV_UVULAR_TRILL,0.073369563
INV_OPEN_MID_FRONT_UNROUNDED_VOWEL,3,INV_OPEN_OPEN_MID_CENTRAL_UNROUNDED_VOWEL,0.067500003
INV_OPEN_MID_FRONT_UNROUNDED_VOWEL,4,INV_OPEN_MID_CENTRAL_ROUNDED_VOWEL,0.0625
INV_OPEN_MID_FRONT_UNROUNDED_VOWEL,5,INV_PLACE_LABIOVELAR,0.051136363
INV_OPEN_MID_CENTRAL_UNROUNDED_RHOTIC_VOWEL,1,INV_VOICELESS_VELAR_PLOSIVE,0.1607142835855484
INV_OPEN_MID_CENTRAL_UNROUNDED_RHOTIC_VOWEL,2,INV_PLACE_PALATALIZED_VELAR,0.1339285671710968
INV_OPEN_MID_CENTRAL_UNROUNDED_RHOTIC_VOWEL,3,INV_BILABIAL_NASAL,0.12228260934352875
INV_OPEN_MID_CENTRAL_UNROUNDED_RHOTIC_VOWEL,4,INV_PALATAL_APPROXIMANT,0.12228260934352875
INV_OPEN_MID_CENTRAL_UNROUNDED_RHOTIC_VOWEL,5,INV_PLACE_PALATAL,0.12228260934352875
INV_OPEN_MID_CENTRAL_ROUNDED_VOWEL,1,INV_PLACE_LABIOVELAR,0.080357142
INV_OPEN_MID_CENTRAL_ROUNDED_VOWEL,2,INV_PLACE_LABIAL,0.075000003
INV_OPEN_MID_CENTRAL_ROUNDED_VOWEL,3,INV_VOICELESS_ALVEOLAR_PLOSIVE,0.0703125
INV_OPEN_MID_CENTRAL_ROUNDED_VOWEL,4,INV_PLACE_PALATALIZED_VELAR,0.0703125
INV_OPEN_MID_CENTRAL_ROUNDED_VOWEL,5,INV_ALVEOLAR_NASAL,0.066176474
INV_VOICED_PALATAL_PLOSIVE,1,INV_PLACE_PALATALIZED_VELAR,0.1875
INV_VOICED_PALATAL_PLOSIVE,2,P_VOICED_PLOSIVES,0.1875
INV_VOICED_PALATAL_PLOSIVE,3,P_BILABIALS,0.1875
INV_VOICED_PALATAL_PLOSIVE,4,INV_PLACE_PALATAL,0.1574999988079071
INV_VOICED_PALATAL_PLOSIVE,5,INV_PLACE_LABIAL,0.1339285671710968
INV_VOICED_PALATAL_PLOSIVE_WITH_VOICED_PALATAL_FRICATIVE,1,P_VOICE,0.140625
INV_VOICED_PALATAL_PLOSIVE_WITH_VOICED_PALATAL_FRICATIVE,2,P_LATERALS,0.11249999701976776
INV_VOICED_PALATAL_PLOSIVE_WITH_VOICED_PALATAL_FRICATIVE,3,P_BILABIALS,0.11249999701976776
INV_VOICED_PALATAL_PLOSIVE_WITH_VOICED_PALATAL_FRICATIVE,4,P_FRICATIVES,0.11249999701976776
INV_VOICED_PALATAL_PLOSIVE_WITH_VOICED_PALATAL_FRICATIVE,5,P_VOICED_PLOSIVES,0.11249999701976776
INV_VOICED_VELAR_IMPLOSIVE,1,INV_HI_MINUS_HI,0.1875
INV_VOICED_VELAR_IMPLOSIVE,2,INV_BILABIAL_NASAL,0.1875
INV_VOICED_VELAR_IMPLOSIVE,3,INV_PALATAL_APPROXIMANT,0.1875
INV_VOICED_VELAR_IMPLOSIVE,4,INV_CLOSE_FRONT_UNROUNDED_VOWEL,0.1875
INV_VOICED_VELAR_IMPLOSIVE,5,INV_PLACE_PALATALIZED_VELAR,0.1875
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_BILABIAL_PLOSIVE,1,P_VOICE,0.140625
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_BILABIAL_PLOSIVE,2,P_LABIAL_VELARS,0.11249999701976776
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_BILABIAL_PLOSIVE,3,P_NASALS,0.11249999701976776
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_BILABIAL_PLOSIVE,4,P_FRICATIVES,0.11249999701976776
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_BILABIAL_PLOSIVE,5,P_BILABIALS,0.11249999701976776
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_VELAR_FRICATIVE,1,S_SVO,0
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_VELAR_FRICATIVE,2,S_SPECIAL_RECIP_CONSTR,0
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_VELAR_FRICATIVE,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_VELAR_FRICATIVE,4,S_APPLICATIVE_CONSTRUCTION,0
INV_VOICED_VELAR_PLOSIVE_WITH_VOICED_VELAR_FRICATIVE,5,S_SUBJECT_RELATIVE_ZERO,0
INV_VOICED_UVULAR_PLOSIVE,1,P_VOICED_PLOSIVES,0.1875
INV_VOICED_UVULAR_PLOSIVE,2,P_UVULAR_STOPS,0.1875
INV_VOICED_UVULAR_PLOSIVE,3,P_UVULARS,0.1875
INV_VOICED_UVULAR_PLOSIVE,4,P_NASALS,0.1875
INV_VOICED_UVULAR_PLOSIVE,5,P_LABIAL_VELARS,0.1875
INV_VOICED_VELAR_FRICATIVE,1,P_VOICED_FRICATIVES,0.1875
INV_VOICED_VELAR_FRICATIVE,2,P_VOICE,0.11249999701976776
INV_VOICED_VELAR_FRICATIVE,3,INV_PLACE_LABIAL,0.10227272659540176
INV_VOICED_VELAR_FRICATIVE,4,INV_PLACE_NON_LOW_UNROUNDED,0.099264704
INV_VOICED_VELAR_FRICATIVE,5,INV_VOICELESS_ALVEOLAR_PLOSIVE,0.09375
INV_VOICED_LABIAL_PALATAL_APPROXIMANT,1,INV_CLOSE_BACK_ROUNDED_VOWEL,0.1607142835855484
INV_VOICED_LABIAL_PALATAL_APPROXIMANT,2,INV_ALVEOLAR_NASAL,0.1607142835855484
INV_VOICED_LABIAL_PALATAL_APPROXIMANT,3,INV_CLOSE_FRONT_UNROUNDED_VOWEL,0.15340909361839294
INV_VOICED_LABIAL_PALATAL_APPROXIMANT,4,INV_PLACE_PALATALIZED_VELAR,0.14802631735801697
INV_VOICED_LABIAL_PALATAL_APPROXIMANT,5,INV_PLACE_LABIOVELARIZED_VELAR,0.14802631735801697
INV_VOICED_GLOTTAL_FRICATIVE,1,INV_PALATAL_APPROXIMANT,0.140625
INV_VOICED_GLOTTAL_FRICATIVE,2,INV_CLOSE_FRONT_UNROUNDED_VOWEL,0.140625
INV_VOICED_GLOTTAL_FRICATIVE,3,P_VOICE,0.140625
INV_VOICED_GLOTTAL_FRICATIVE,4,INV_PLACE_GLOTTAL,0.140625
INV_VOICED_GLOTTAL_FRICATIVE,5,INV_PLACE_PALATALIZED_VELAR,0.1339285671710968
INV_VOICELESS_POSTALVEOLAR_VELAR_FRICATIVE,1,INV_PLACE_LABIOVELAR,0.043269232
INV_VOICELESS_POSTALVEOLAR_VELAR_FRICATIVE,2,INV_CLOSE_CLOSE_MID_HIGH_FRONT_ROUNDED_VOWEL,0.043269232
INV_VOICELESS_POSTALVEOLAR_VELAR_FRICATIVE,3,INV_PLACE_ALVEOPALATAL,0.040178571
INV_VOICELESS_POSTALVEOLAR_VELAR_FRICATIVE,4,INV_PLACE_ALVEOLAR,0.040178571
INV_VOICELESS_POSTALVEOLAR_VELAR_FRICATIVE,5,INV_PLACE_LABIAL,0.040178571
INV_CLOSE_CENTRAL_UNROUNDED_VOWEL,1,INV_VOICELESS_VELAR_PLOSIVE,0.140625
INV_CLOSE_CENTRAL_UNROUNDED_VOWEL,2,P_VOICE,0.11249999701976776
INV_CLOSE_CENTRAL_UNROUNDED_VOWEL,3,INV_PLACE_LABIAL,0.10227272659540176
INV_CLOSE_CENTRAL_UNROUNDED_VOWEL,4,P_NASALS,0.080357142
INV_CLOSE_CENTRAL_UNROUNDED_VOWEL,5,P_BILABIALS,0.080357142
INV_CLOSE_CLOSE_MID_HIGH_FRONT_UNROUNDED_VOWEL,1,P_FRICATIVES,0.1875
INV_CLOSE_CLOSE_MID_HIGH_FRONT_UNROUNDED_VOWEL,2,P_BILABIALS,0.1875
INV_CLOSE_CLOSE_MID_HIGH_FRONT_UNROUNDED_VOWEL,3,INV_PLACE_LABIAL,0.125
